request_id,profile,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,execution_ms,memory_used_mb,cost_usd
106,sustained,warmup,1777004440.0242822,1777004440.066334,42.05179214477539,200,0c38d49e-eac9-4b32-aee9-5226600520ab,,3.520,111.580,0.0000000879
107,sustained,warmup,1777004440.04427,1777004440.086485,42.21487045288086,200,07504349-f373-4c1d-9d80-6389fa4891f7,,3.530,111.580,0.0000000879
108,sustained,warmup,1777004440.064322,1777004440.113128,48.805952072143555,200,a2eab099-7ebf-4116-b9a4-375dab222b8b,,4.100,111.580,0.0000001098
109,sustained,warmup,1777004440.084057,1777004440.1189928,34.935712814331055,200,a691e12c-e635-410b-8b71-c96b07f91ce8,,3.370,111.580,0.0000000879
110,sustained,warmup,1777004440.104008,1777004440.143023,39.01505470275879,200,2b1e0dbe-01a9-48a7-b387-7331abaa81d8,,3.890,111.580,0.0000000879
111,sustained,warmup,1777004440.123919,1777004440.166678,42.758941650390625,200,e182c840-41b6-4249-891d-5f1954f3a1ef,,3.700,111.580,0.0000000879
112,sustained,warmup,1777004440.143969,1777004440.183767,39.79802131652832,200,00d68d44-e67d-4f26-b005-c76c45d79371,,4.060,111.580,0.0000001098
113,sustained,warmup,1777004440.164754,1777004440.206468,41.71419143676758,200,5b01993c-e319-4f3c-8d77-5978df0dad3c,,3.720,111.580,0.0000000879
114,sustained,warmup,1777004440.1827781,1777004440.224842,42.06395149230957,200,feb00503-934c-41d4-a711-fbdc60053200,,3.350,111.580,0.0000000879
115,sustained,warmup,1777004440.203053,1777004440.2449322,41.87917709350586,200,e420dc1a-db3e-45b7-ab00-813fc7ad7b44,,3.790,111.580,0.0000000879
116,sustained,warmup,1777004440.223646,1777004440.2584472,34.80124473571777,200,e54c564b-9798-4fb3-99b1-a2c0446a18a7,,3.580,111.580,0.0000000879
117,sustained,warmup,1777004440.243504,1777004440.2878022,44.29817199707031,200,5d7dd5cb-6377-4bef-a001-14cdbd9c8d32,,3.510,111.580,0.0000000879
118,sustained,warmup,1777004440.262957,1777004440.304469,41.51201248168945,200,1032d432-a946-488c-acfa-afbfce4f9825,,3.320,111.580,0.0000000879
119,sustained,warmup,1777004440.2828429,1777004440.320881,38.038015365600586,200,bc9fa8ac-83ec-43e5-8e95-149e7ae2ed05,,4.190,111.580,0.0000001098
120,sustained,warmup,1777004440.302923,1777004440.341429,38.50603103637695,200,ec5b7eb3-8959-415c-81ec-d608b94dfb8d,,3.580,111.580,0.0000000879
121,sustained,warmup,1777004440.3228319,1777004440.364606,41.77403450012207,200,63c95187-6f92-4a74-9af6-15f9e664b271,,3.830,111.580,0.0000000879
122,sustained,warmup,1777004440.342696,1777004440.386828,44.13199424743652,200,fc0863ea-51ae-4a56-bd1f-14a29015ea22,,3.540,111.580,0.0000000879
123,sustained,warmup,1777004440.363463,1777004440.406655,43.192148208618164,200,76026de3-e919-43f5-b67f-47062a585f45,,3.470,111.580,0.0000000879
124,sustained,warmup,1777004440.383699,1777004440.426094,42.39511489868164,200,b4711882-9fa6-4861-a3d8-08bd4e24233c,,3.490,111.580,0.0000000879
125,sustained,warmup,1777004440.40574,1777004440.44661,40.869951248168945,200,21260bb8-ae85-499f-9fa1-58d45f6a16fa,,3.340,111.580,0.0000000879
126,sustained,warmup,1777004440.424336,1777004440.465494,41.15796089172363,200,476b9034-a317-4f0c-bc14-9bcec79815a1,,3.750,111.580,0.0000000879
