request_id,profile,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,execution_ms,memory_used_mb,cost_usd
106,burst,spike,1777006214.415321,1777006214.869192,453.8707733154297,200,5c57278f-dd21-4e83-9b12-0d0511052bb6,,149.340,37.193,0.0000068646
107,burst,spike,1777006214.4179058,1777006214.8833852,465.47937393188477,200,55e24988-a815-4377-9b7c-f0c1ed58f03d,,152.270,36.240,0.0000070294
108,burst,spike,1777006214.419435,1777006214.938739,519.3040370941162,200,75c2badf-04df-4aec-828a-87eec687ffee,,171.450,36.240,0.0000081826
109,burst,spike,1777006214.42134,1777006214.888389,467.04912185668945,200,3d7095d8-bff5-4cef-9710-f0be78b6a68f,,145.680,36.240,0.0000067273
110,burst,spike,1777006214.423408,1777006214.892423,469.01488304138184,200,1688bcb6-2085-4aa2-ae96-c78ca9c7a487,,140.070,36.240,0.0000069196
111,burst,spike,1777006214.425519,1777006214.9029639,477.4448871612549,200,22bb4c27-c656-43f2-8693-f02448ca1c69,,148.350,36.240,0.0000071667
112,burst,spike,1777006214.427737,1777006214.892123,464.385986328125,200,61cb3657-b139-43a9-85f3-ec8e44b80c2c,,141.210,36.240,0.0000068372
113,burst,spike,1777006214.4294999,1777006214.92873,499.23014640808105,200,ec582a91-98c6-49fe-ae2d-274392734bcb,,150.130,36.240,0.0000075236
114,burst,spike,1777006214.431443,1777006214.903218,471.7750549316406,200,73516bd5-d00a-400b-b7d8-3a13187e986b,,142.200,36.240,0.0000069470
115,burst,spike,1777006214.4334369,1777006214.8930979,459.66100692749023,200,ee023c80-983d-424b-8b46-e8bff0ebb2a5,,144.610,36.240,0.0000067823
116,burst,spike,1777006214.4355462,1777006214.9809978,545.4516410827637,200,5102bfb9-099b-4dcd-97f3-c9c75f57428b,,,,
117,burst,spike,1777006214.437343,1777006214.909214,471.87113761901855,200,6207d550-c308-4b1c-8e66-e9cdd8d9e47a,,143.580,37.193,0.0000071667
118,burst,spike,1777006214.4398699,1777006214.9178,477.93006896972656,200,f69618ab-a2ce-40da-9d21-09c217d4d584,,156.110,36.240,0.0000071118
119,burst,spike,1777006214.44137,1777006214.9004219,459.05184745788574,200,b8e0db1b-07cc-4e79-8c81-07f71b88cc2d,,147.100,36.240,0.0000068921
120,burst,spike,1777006214.443323,1777006214.909355,466.0320281982422,200,9440e101-f3df-4b27-b596-e622b40452e9,,158.930,36.240,0.0000070568
121,burst,spike,1777006214.445926,1777006214.915135,469.2089557647705,200,966f6c33-1698-42e4-9e6f-ba2055e79f9b,,146.660,37.193,0.0000068646
122,burst,spike,1777006214.447368,1777006214.9266171,479.2492389678955,200,fe00a448-9c2c-40e2-8d80-f4041c166043,,150.570,36.240,0.0000069470
123,burst,spike,1777006214.449526,1777006214.9332302,483.7040901184082,200,071d2359-aca0-4cad-9793-445853e3a4e3,,,,
