request_id,function_label,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,response_snippet
30,exp1-java-x86,warmup,1777023049.670757,1777023053.920682,4249.924898147583,200,30349f15-6bf0-4e34-80f5-96df936f517f,,
33,exp1-java-x86,warmup,1777023049.820835,1777023053.957322,4136.486768722534,200,9f55c9f8-5ee9-42f1-83d3-29f34af50f9b,,
110,exp1-java-x86,warmup,1777023053.670023,1777023053.9840288,314.00585174560547,200,1a53d1b4-5128-41fe-b139-c3f9c6de4db1,,
23,exp1-java-x86,warmup,1777023049.320928,1777023053.988705,4667.776823043823,200,d5248c25-06f6-4cd5-bd0b-420e21cf38d9,,
80,exp1-java-x86,warmup,1777023052.169644,1777023054.032769,1863.1248474121094,200,dcf7f3e3-f84d-4c75-81d9-2a0a5c2c02ca,,
111,exp1-java-x86,warmup,1777023053.7209358,1777023054.0517151,330.7793140411377,200,c999ac9c-20d2-4d4d-b78b-6573fc477530,,
112,exp1-java-x86,warmup,1777023053.769653,1777023054.0687182,299.06511306762695,200,6000f206-e71d-436a-bc1f-3eecf577da67,,
113,exp1-java-x86,warmup,1777023053.820878,1777023054.099762,278.8839340209961,200,4926917b-a5b3-4c46-93e5-70274b1d36d5,,
87,exp1-java-x86,warmup,1777023052.520774,1777023054.118774,1598.0000495910645,200,3df19709-a93a-45ea-96f7-ce071bbbff16,,
116,exp1-java-x86,warmup,1777023053.971196,1777023054.262893,291.69702529907227,200,f5b02778-d956-40d8-98fb-21f45bf83810,,
115,exp1-java-x86,warmup,1777023053.919511,1777023054.263726,344.21491622924805,200,33940385-eb76-4651-9803-00d97d060404,,
38,exp1-java-x86,warmup,1777023050.070784,1777023054.309195,4238.410949707031,429,103c7196-097f-45d1-a4bb-99eb5728d555,HTTP 429,"{""Reason"":""ConcurrentInvocationLimitExceeded"",""Type"":""User"",""message"":""Rate Exceeded.""}"
91,exp1-java-x86,warmup,1777023052.719476,1777023054.325286,1605.8099269866943,200,8b85d4e7-05f2-469c-9d01-26ad5b399dfa,,
81,exp1-java-x86,warmup,1777023052.219695,1777023054.341333,2121.6378211975098,200,15cb21dd-c57c-42ab-8bdc-0d1736250569,,
118,exp1-java-x86,warmup,1777023054.0689542,1777023054.349078,280.1237106323242,200,95e50d5e-35fd-4254-9917-e3bc0725c391,,
117,exp1-java-x86,warmup,1777023054.020998,1777023054.362106,341.1080837249756,200,11e09d6f-ee25-4844-9492-1702f9aa1aa4,,
45,exp1-java-x86,warmup,1777023050.421006,1777023054.431028,4010.021924972534,429,4d3c1c2b-cd55-4643-af84-4b8fc2926297,HTTP 429,"{""Reason"":""ConcurrentInvocationLimitExceeded"",""Type"":""User"",""message"":""Rate Exceeded.""}"
119,exp1-java-x86,warmup,1777023054.118967,1777023054.437069,318.1018829345703,200,cf5d657c-c724-46ba-b809-d1a086f4ed49,,
120,exp1-java-x86,warmup,1777023054.1710122,1777023054.4946408,323.62866401672363,200,6282403c-42a1-4431-8790-7f7669b19c2f,,
94,exp1-java-x86,warmup,1777023052.87066,1777023054.498314,1627.6538372039795,200,c3cb53f8-4df8-40c2-bc1c-e819c1e2c350,,
121,exp1-java-x86,warmup,1777023054.219201,1777023054.49983,280.62891960144043,200,77c5a9ae-14fd-4c63-a1be-fd8ea7c9f859,,
44,exp1-java-x86,warmup,1777023050.369007,1777023054.534466,4165.458917617798,200,be586724-447e-4564-950a-74b5968f48e6,,
122,exp1-java-x86,warmup,1777023054.270277,1777023054.576525,306.2479496002197,200,f616d44f-8194-49be-ba56-80dddb093070,,
123,exp1-java-x86,warmup,1777023054.3201568,1777023054.627258,307.1012496948242,200,e8bb9b2a-dcc4-40cd-90c6-b31266ec350e,,
35,exp1-java-x86,warmup,1777023049.920884,1777023054.678575,4757.691144943237,200,4d672af0-1823-484e-98aa-3647bc27f233,,
43,exp1-java-x86,warmup,1777023050.3194509,1777023054.6814668,4362.015962600708,200,f440562b-1916-4c4b-b1b0-bbcdf7b1d222,,
124,exp1-java-x86,warmup,1777023054.3698812,1777023054.700201,330.319881439209,200,047d9dfc-aca8-440b-9e52-8ef807a7f3a0,,
125,exp1-java-x86,warmup,1777023054.4209988,1777023054.710538,289.539098739624,200,fa347e7b-a5a4-4fc3-a754-7a36ba10a41d,,
126,exp1-java-x86,warmup,1777023054.471148,1777023054.755808,284.66010093688965,200,38ff38dd-2535-4037-ac8a-d5aba7f40cd4,,
127,exp1-java-x86,warmup,1777023054.520807,1777023054.792656,271.8489170074463,200,ff6274dc-5faf-4fb6-8c31-1f51a0c1dab2,,
100,exp1-java-x86,warmup,1777023053.170919,1777023054.8287601,1657.8412055969238,200,a988efd0-5369-4adf-ba84-99ea0cff1220,,
49,exp1-java-x86,warmup,1777023050.6198452,1777023054.8308249,4210.979700088501,200,0e0a9ca3-0311-42b3-8fdc-b14f9c4a4969,,
128,exp1-java-x86,warmup,1777023054.5710511,1777023054.8546839,283.632755279541,200,3fb7c239-6813-46fc-9b2f-4be8474b6a9c,,
129,exp1-java-x86,warmup,1777023054.620785,1777023054.9057548,284.9698066711426,200,9144ea85-7e91-49f2-bb7e-29b903b4c873,,
47,exp1-java-x86,warmup,1777023050.520682,1777023054.956905,4436.222791671753,200,1b31b3db-be11-4cdd-92f6-04a0f729146b,,
130,exp1-java-x86,warmup,1777023054.669282,1777023054.975893,306.6110610961914,200,6adeff79-4b0d-48bb-94c6-63ca42f0c716,,
131,exp1-java-x86,warmup,1777023054.7205791,1777023055.006347,285.7677936553955,200,375d0a78-489d-4f13-9f36-1d574eed9318,,
132,exp1-java-x86,warmup,1777023054.770994,1777023055.0581849,287.19091415405273,200,376ba625-d715-4840-9929-9c23482c608a,,
133,exp1-java-x86,warmup,1777023054.821017,1777023055.134388,313.370943069458,200,61f3d5ce-884a-4f53-b23f-80f7dea74b27,,
134,exp1-java-x86,warmup,1777023054.8710651,1777023055.1594949,288.42973709106445,200,7e618bb7-782c-47a4-9f20-7525336cadc4,,
50,exp1-java-x86,warmup,1777023050.671178,1777023055.195411,4524.232864379883,200,62310960-191b-4c95-80f1-5def70fe89ff,,
135,exp1-java-x86,warmup,1777023054.920683,1777023055.208199,287.51611709594727,200,43c6d3c5-66d5-4e6d-863a-b6cbe79d8a32,,
59,exp1-java-x86,warmup,1777023051.121021,1777023055.216564,4095.5429077148438,200,4f640529-1897-4ed2-805c-492171a5673e,,
136,exp1-java-x86,warmup,1777023054.970583,1777023055.275129,304.5461177825928,200,6791dcb9-bc36-4afd-8d04-644f9e6cc8ad,,
58,exp1-java-x86,warmup,1777023051.070275,1777023055.2959402,4225.665092468262,200,e8f98d26-5d87-4b3d-92a2-949fe877e910,,
137,exp1-java-x86,warmup,1777023055.0210528,1777023055.31016,289.107084274292,200,035817a1-15a5-4bd2-8c12-b827b6631f26,,
138,exp1-java-x86,warmup,1777023055.0705469,1777023055.3681102,297.5633144378662,200,f5f86868-5e9a-4a14-931a-4f3a0ac73edc,,
106,exp1-java-x86,warmup,1777023053.4707148,1777023055.4161139,1945.3990459442139,200,60482938-92f6-46f6-90b2-56d1ea5973c8,,
139,exp1-java-x86,warmup,1777023055.120835,1777023055.4445188,323.6837387084961,200,769a14d7-2b3e-444e-b8f6-a85668a4266b,,
140,exp1-java-x86,warmup,1777023055.169633,1777023055.461968,292.33503341674805,200,b12b2983-a06d-4200-a310-bf560b290353,,
101,exp1-java-x86,warmup,1777023053.2256708,1777023055.5047228,2279.0520191192627,200,54792325-df43-40fb-a973-148d9362ea4a,,
141,exp1-java-x86,warmup,1777023055.219244,1777023055.517735,298.4910011291504,200,e4136e43-1b54-41b2-9810-5554e515b340,,
51,exp1-java-x86,warmup,1777023050.719407,1777023055.578871,4859.463930130005,200,bb20dfd1-486b-476f-ac39-7e5aa1247c50,,
142,exp1-java-x86,warmup,1777023055.269692,1777023055.5898712,320.1792240142822,200,84bdfa48-b8cf-4cf0-becb-020f9afd04b7,,
143,exp1-java-x86,warmup,1777023055.319597,1777023055.608949,289.3519401550293,200,670321c2-a1ec-4f10-9a8c-ddbe5af2e703,,
62,exp1-java-x86,warmup,1777023051.2704692,1777023055.622807,4352.337837219238,200,d38ef6bd-8ca9-4cae-badc-3bc8a9acf5eb,,
114,exp1-java-x86,warmup,1777023053.8708212,1777023055.64583,1775.0086784362793,200,b6c21d08-b005-4355-84fb-84f9768e8965,,
145,exp1-java-x86,warmup,1777023055.419741,1777023055.755093,335.35218238830566,200,86a105a7-f1cc-4550-ac74-60af221897dc,,
146,exp1-java-x86,warmup,1777023055.470465,1777023055.7663019,295.8369255065918,200,fea9dbf3-8623-4f94-8394-b073121eb626,,
147,exp1-java-x86,warmup,1777023055.5192928,1777023055.7998679,280.5750370025635,200,c2faecdf-a292-4f87-be53-cc7caa74e4b3,,
148,exp1-java-x86,warmup,1777023055.570871,1777023055.866548,295.67694664001465,200,3eb85eee-0f17-413d-a479-ce71a3c6c47b,,
149,exp1-java-x86,warmup,1777023055.619194,1777023055.920506,301.3119697570801,200,9c992676-54a9-4915-ba28-c351d736ebae,,
150,exp1-java-x86,warmup,1777023055.671129,1777023055.947467,276.3381004333496,200,67ceed53-8a7b-410a-b0c8-984fea13797a,,
151,exp1-java-x86,warmup,1777023055.720852,1777023055.990526,269.67406272888184,200,b1238ce6-fcdb-461b-878f-691de0734b87,,
152,exp1-java-x86,warmup,1777023055.76966,1777023056.081009,311.34891510009766,200,d4de7840-4031-46a9-bfa8-251fd452eda0,,
153,exp1-java-x86,warmup,1777023055.820781,1777023056.1017878,281.0068130493164,200,b2969101-f75b-4c1e-b943-5c77059e6f84,,
154,exp1-java-x86,warmup,1777023055.8694668,1777023056.169368,299.90124702453613,200,30bc646e-4b39-431c-b819-6be47b44d668,,
155,exp1-java-x86,warmup,1777023055.920554,1777023056.221812,301.2580871582031,200,22dbf4de-e6e0-4df4-a326-765ec42c8158,,
156,exp1-java-x86,warmup,1777023055.970906,1777023056.259031,288.12503814697266,200,51a4e43f-8188-46fc-b33f-9465c1f417fa,,
157,exp1-java-x86,warmup,1777023056.0205739,1777023056.30723,286.65614128112793,200,666f6570-2a84-4e20-9737-4430e852d4cc,,
